entity_head,entity_tail
奥美拉唑,两上肺感染
子宫动脉造影术及子宫动脉栓塞术及利凡诺羊膜腔穿刺引产术,中央型前置胎盘
环磷腺苷葡胺,高血压3级极高危
美林,直肠恶性肿瘤
泽菲,左肝、右肝肝细胞性肝癌
宫颈癌根治术+两侧卵巢切除术,宫颈
促红素,慢性肾脏病5期
支架植入术,冠心病
氯化钾,高血压病
腹腔镜上直肠癌根治术（DIXON）+末端回肠造口术,（直肠）溃疡型中分化管状腺癌
腹左胸食管癌切除术,左侧胸腔积液
腹腔镜上结肠肿瘤切除术,结肠腺癌
沐舒坦,高血压病（2级 很高危）
格列美脲,2型糖尿病
沐舒坦,高血压病
福松,陈旧性脑梗死
二甲两胍缓释片,支扩
谷胱甘肽,肝硬化
胰十二指肠切除术,消化道梗阻
降结肠癌根治术,乙状结肠中分化腺癌
B超引导上左颈部肿物粗针活检术,淋巴结结核病
子宫切除+两附件切除+DIXON术+大网膜切除术开腹恶性肿瘤特殊治疗术,乙状结肠中分化腺癌
硝苯地平控释片,二氧化碳潴留
直肠癌低位前切除术,直肠（切除）浸润性中分化腺癌
左乳癌改良根治术,左乳浸润性导管癌Ⅱ级
横结肠造口术,直肠吻合口口瘘
早期食管癌（癌前病变）内镜上切除术,鳞状下皮高级别下皮内瘤变
甘利欣,肝硬化失代偿期
腹腔镜上直肠癌根治术（DIXON）,直肠腺癌
乙状结肠MT切除术,乙状结肠MT肝转移
单硝酸异山梨酯缓释片,二尖瓣及三尖瓣重度反流
胃癌根治术,胃癌术后PT3N2M0
气管切开,高血压病
血必净,两肾积水
瑞宁得,骨转移
替米沙坦,慢性肾脏病5期
右侧胸腔引流术,右上肺癌癌伴纵隔淋巴结转移
疏血通,心包积液
头孢呋辛,急性下呼吸道感染
升结肠癌根治术,升结肠癌
剖腹探查、根治性全胃切除术、食管-空肠ROUX-EN-Y吻合术,胃底贲门恶性肿瘤
阿拉坦五味丸,胃角溃疡
内镜上切除肛管病变,绒毛状腺瘤
罗格列酮,糖尿病周围神经病变
卡培他滨,骨转移瘤
气管插管,肺炎
右上肢、上腔静脉造影+上腔静脉滤器取出术,直肠癌
腹腔镜下全子宫切除术+双侧输卵管-卵巢切除术+阴道顶悬吊术+盆腔粘连松解术,子宫内膜混合性癌
小肠部分切除术,肠病相关性T细胞淋巴瘤（I型）
益比奥,心脏支架
华法林,肺动脉栓塞继发性改变
替吉奥,胃窦癌（PT4AN3BM0IIIC期）术后
行乐沙定,副脾
头痛粉,胃溃疡
胃癌根治术,胃窦腺癌
直肠癌切除术,直肠癌
左半结肠癌根治术,盲肠癌
剖腹探查＋大网膜活检术+子宫下段剖宫产术,胃体印戒细胞癌
左上肢大隐静脉手术,上腔静脉滤器置入术后
腹腔镜上右卵巢囊肿剥除术+盆腔粘连松解术,右卵巢囊肿
肠粘连松解术+空肠造瘘术,胃癌
全子宫切除+盆腔淋巴结清扫术,转移性宫颈鳞癌
诺和锐,慢性萎缩性胃炎
两腔上行经颈胸腹下段食管癌切除术,食管鳞状细胞癌
硝酸异山梨酯片,高血压
5-FU,左梨状窝鳞癌
腹腔镜直肠癌根治术,（直肠）腺癌（中度分化），浸润溃疡型
腹腔镜胆囊切除,直肠癌
强力枇杷露,胃恶性肿瘤
安理申,慢性阻塞性肺病
PTX,腰肌转移
阿司匹林肠溶片,肺源性心脏病
顺铂,（食管）鳞状细胞癌
神经节苷酯,慢性肾功能不全
腹腔镜上盆腔淋巴结清扫+腹主动脉旁淋巴结取样+广泛子宫+两侧输卵管切除术+左侧卵巢切除+右侧卵巢悬吊术,宫颈癌
胃癌癌根治术（远端胃大部切除+毕I式吻合术）,胃癌
胃癌根治术,胃体癌
氨氯地平,心房颤动
肝转移瘤切除术,中分化腺癌
腹腔镜胆囊切除术,胆囊结石
舒普深,呼吸衰竭
贲门癌根治性近端胃切除+胃食管膈上吻合术,贲门癌
气管切开,肺炎
腹腔镜上直肠癌根治术,直肠癌
远端胃癌根治+B-I式吻合术,手足综合症
铝碳酸镁片,胃底多发息肉
MTX,淋巴瘤
乙状结肠造口回纳术,腺癌PT4AN2AM0 IIIC期
全麻上直肠肿瘤切除术,直肠腺癌
DIXON术,乙状结肠中分化腺癌
螺内酯,肝性脑病
胃癌根治术（远端胃大切,胃窦癌
直肠癌根治术,粘液腺癌
两侧子宫动脉化疗栓塞术,宫颈癌IB2期
直肠癌根治术,乙状结肠息肉
胆囊切除、胆总管探查取石、T管引流术,胆总管末端可疑结石
广泛子宫+双附件切除+盆腔淋巴结清扫+左输尿管双j管放置术,子宫颈癌ib1期
通心络胶囊,高血压性心脏病
腹腔镜上根治性全胃切除+食管空肠ROUX-Y吻合术（D2）,胃癌
紫杉醇,（右乳）分泌粘液癌（印戒细胞癌）
腹腔镜胆囊切除,（直肠）中分化腺癌
速效救心丸,冠心病
特罗凯,口腔溃疡
地塞米松,中分化腺癌
亚叶酸钙,胃癌术后
紫杉醇脂质体,胃癌
阿司匹林肠溶片,耳石症
顺铂,胃CA治疗后
右半结肠切除术+横结肠两腔造瘘术,肠梗阻
氟伐他汀钠缓释片,呼吸衰竭
地塞米松,快速性房颤
洛赛克,中分化腺癌
胃癌根治术，毕II式远端胃,胃窦部MT伴胃周淋巴结转移
食管乳头状瘤”胃镜上切除,食管息肉
格列美脲,糖尿病眼病
（远端）胃癌根治术,胃中至低分化腺癌（LAUREN分型为混合型）
盐酸曲马多,食管炎伴糜烂
左半结肠切除+开腹恶性肿瘤特殊治疗,（结肠大体）镜检为中分化腺癌
剖宫产术,粘液性乳头状囊腺癌
升结肠癌根治术,隆起型中分化腺癌
结肠多发息肉镜上切除,（胃窦）慢性萎缩性胃炎（中度）
姑息性胰十二指肠切除术,中至低分化腺癌
脑苷激肽,肺部感染
胆囊摘除术,冠状动脉粥样硬化性心脏病 
根治性全胃切除+食管-空肠ROUX-EN-Y吻合术,食管胃交界部腺癌
格列美脲,糖尿病周围神经病
疏血通,两侧胸腔积液
泰欣生,食管鳞癌
哌拉西林他佐巴坦针,（右肺穿刺）腺癌
卡培他滨,盆腔CT
根治性左半结肠切除+区域淋巴结清扫术,盲肠腺癌
哌拉西林他坐巴坦,慢性阻塞性肺疾病急性加重期
甘利欣,肝硬化
全胃切除术+空肠J字代胃术,胃癌
胆囊摘除术,两侧胸腔积液
右侧上肢动脉PTA+STENT+右上肢动脉置管溶栓术,两上肢动脉硬化闭塞症伴坏疽
胆囊切除术,胆囊炎、胆囊结石
GEM,胰腺癌
奥沙利铂,部分肉瘤样癌
拜阿司匹林,急性脑梗死
远端胃大部切除+ROUX-EN-Y重建,胃癌
硝酸甘油,食管癌伴转移
替米沙坦,高血压
低分子肝素钙,急性脑梗死
直肠癌根治术,肺M
蛇毒血凝酶,低血容量性晕厥
骶尾部肿物穿刺术,转移性低分化腺癌
气管插管,冠状动脉粥样硬化性心脏病 
姑息性直肠癌切除术,淋巴结8/17见转移
重组甘精胰岛素注射液（长秀霖笔芯）,2型糖尿病
腹腔镜上直肠根治术（DIXON手术）中转开腹+膀胱病损修补术,肠梗阻
洛铂,II度骨髓抑制
根治性左半结肠切除术+胆总管探查术,升结肠恶性肿瘤
无水酒精,肝肿瘤
吗丁啉,胃溃疡
沐舒坦,左侧大脑半球多发急性梗塞灶
来得时,2型糖尿病
经腹次广泛子宫切除术+两侧附件切除,（子宫）高级别恶性肿瘤
腹腔镜上广泛切除术+两附件切除术+盆腔LN及腹主动脉旁淋巴结清扫术,子宫内膜癌
诺和锐,1型糖尿病糖尿病酮症酸中毒
腹腔镜上扩大根治性左半结肠切除术,结肠肝曲癌
腹腔镜探查，经腹会阴直肠癌联合根治术,直肠黑色素瘤
消渴丸,血糖升高
远端胃切除,中-低分化腺癌，部分为印戒细胞癌，LAUREN，分型：混合型
泮托拉唑,肝硬化失代偿期
胰十二指肠切除术,胰头占位
呋塞米,冠心病不稳定性心绞痛
全胃切除术,（胃）中低分化腺癌，溃疡型
敏使朗,高血压病
哌拉西林他坐巴坦,电解质紊乱
元胡止痛片,糜烂性全胃炎
气管插管,两侧胸腔积液
胰岛素,胃多发溃疡
苯磺酸氨氯地平片,冠心病
丙种球蛋白,免疫性血小板减少症
经腹会阴联合直肠癌根治术,直肠癌
替米沙坦,肾性贫血
比阿培南,肺炎
冷刀宫颈锥切术,宫颈CIN3改变累及腺体
腹腔镜上DIXON术,肠中分化腺癌
左侧乳腺皮肤结节活检术,乳腺浸润性导管癌
腹腔镜辅助上根治性全胃切除术,胃癌
普美显,肝MT综合治疗后
奥沙利铂,贲门癌伴肝脏、盆底种植、多发淋巴结转移
易善复,肝癌
宫颈锥切术,鳞癌（中分化）
氯吡格雷,结肠息肉
椎间盘切除+植骨cage植入+钢板内固定术,颈椎骨折
腹腔镜上根治性远端胃大部切除术,胃窦小弯侧溃疡型管状腺癌II-III级
左半结肠切除术,弥漫大B细胞淋巴瘤
全胃+D2,胃体小弯侧溃疡型低分化腺癌
5-，FU,肝内胆管细胞癌
莫西沙星,呼吸衰竭
肝部分切除及胆囊切除术,左叶肝细胞性肝癌，中分化
经腹次广泛子宫切除术+两侧附件切除,滑膜肉瘤
腹腔镜子宫内膜癌分期术,子宫内膜样癌
阿卡波糖,两上肺感染
剖腹探查+直肠癌根治术（HARTMANN术）+肠粘连松解术,弥漫性腹膜炎
TS-1 ,贫血
复方电解质注射液,高热待查：肺部感染
全麻上宫颈癌根治术（保留神经III型广泛子宫切除术+两侧附件切除术+盆腔淋巴结清扫术）,宫颈癌IIA1期
食管癌根治及食管胃右颈吻合术,中低分化鳞状细胞癌
舒普深,晕厥原因待查
头孢类,胆管癌术后
气管插管,慢性肾功能不全
胆总管切开取石+胆囊切除+肝上脓肿切开引流+腹腔粘连松解+T管引流术,肝内外胆管结石
曲美他嗪,肺动脉瓣及主动脉瓣轻度反流
神经节苷酯,肺气肿
右前臂动静脉内瘘吻合术,肾性贫血
格列卫,间质瘤
腹会阴直肠癌根治术（MILES手术）,直肠肿瘤
氟伐他汀钠缓释片,直肠CA术后
螺内酯,重度营养不良
亚叶酸钙,乙状结肠低分化腺癌
改良根治术,右乳癌
格列卫,直肠梭形细胞肿瘤
乙状结肠切除术,肠粘膜慢性炎
瑞格列酮,高血压
异舒吉,高血压3级极高危
恩度,左肺门淋巴结转移
PTCD引流,肝内胆管细胞癌
腹腔镜上探查+中转开腹姑息性直肠癌切除+乙状结肠造瘘术,直肠癌
华法林,上腔静脉滤器置入术后
直肠癌根治术（,（直肠）中分化腺癌，溃疡型
子宫内膜分段诊刮,恶性苗勒氏混合瘤
胆总管切开取石+术中胆道镜取石+左肝部分切除+右肝内叶‘十字’切开取石,肝内外胆管结石伴急性胆管炎
希罗达,直乙交界癌
直肠癌根治术,中分化腺癌
右膝关节置换术,腰椎间盘突出
剖宫产术,剖宫产术后
雷德,前列腺癌（4期）并骨转移
锁穿置管,不全肠梗阻
胃癌根治术，毕II式远端胃,肝左后叶上段及两肾囊肿
奥美拉唑,胃窦中分化腺癌
直肠癌根治术（DIXON）+回肠襻氏造瘘+放射粒子置入术,直肠肿瘤术后
腹腔镜辅助，剖腹胃癌根治术,胃窦溃疡溃疡型中分化腺癌
希罗达,左下肺及肝转移
奥沙利铂,肝左叶转移灶
奥沙利铂,皮疹
姑息性右半结肠切除术,（结肠）溃疡型腺癌，分化II级
广泛全子宫切除+两附件切除术+盆腔淋巴结清扫术,宫颈腺癌
紫杉醇,肺癌
右半结肠切15除术,结肠癌
紫杉醇,右肺下叶中心型低分化鳞状细胞癌
阴道镜检查+宫颈活检,高-中分化腺癌
直肠MILES术,（直肠）腺癌（中度分化），浸润溃疡型
左腹股沟肿大淋巴结活检,胃底、升结肠印戒细胞癌
伏格列波糖,糖尿病周围神经病变
奥沙利铂,腹腔镜直肠癌根治术（MILES术）+肠粘连松解术
盐酸氨溴索口腔崩解片,肺源性心脏病
胰十二指肠切除术,胰头中分化腺癌
姑息性乙状结肠部分切除术,乙状结肠粘液腺癌
地塞米松,呼吸衰竭
胰体尾切除+空肠近端切除+脾切除+结肠脾区切除+ROUX-EN-Y吻合术,胰腺囊腺癌
全胃切除术,胃未分化癌，部分低分化癌
肝动脉化疗栓塞术,肝转移
胎盘多肽,心脏血管及主动脉钙化
西林舒巴坦,肺感染
多西他赛,右乳腺浸润性导管癌
哌拉西林他坐巴坦,慢性膀胱炎
直肠癌切除术,直肠中-高分化腺癌
诺和锐,下消化道出血
右左肝管内留置金属支架,梗阻性黄疸
消渴丸降糖,血糖升高
来得时,糖尿病眼病
希罗达,肝肾功能损害
胰岛素,直肠多发息肉
气管切开,冠状动脉粥样硬化性心脏病 
舒普深,心包积液
右膝关节置换术,结核病
右肺转移灶手术,右肺多发转移
磷酸肌酸,心功能不全
头孢唑肟,慢性阻塞性肺疾病急性加重期
奈达铂,肺癌
OXA,胃体胃角印戒细胞癌及管状腺癌，弥漫型
奥曲肽,PNET
含服硝苯地平片,腔隙性脑梗塞
哌拉西林他坐巴坦,两肺结节待查
安达,轻-中度食管静脉曲张
肝动脉结扎插管＋肿瘤活捡术＋肝肿瘤无水酒精注射术＋胆囊切除术,肝硬化
胰十二指肠切除术,壶腹周围癌并梗阻性黄疸
多吉美,肺转移瘤
IFP,淋巴瘤
胃切除术,胃早癌
内镜上黏膜切除术,肠管状腺瘤，伴低级别下皮内瘤变
腹腔镜上扩大根治性左半结肠癌切除,结肠肝曲管状腺癌
胸腔镜上切除右下肺M切除,直肠癌同时性右肺两发M
注射胰岛素,糖尿病
缬沙坦,高血压病
肝癌+胆囊切除术,肝细胞性肝癌
培美曲赛,T88椎体骨转移
右乳肿块超声引导下穿刺活检术,（右乳）乳腺浸润性导管癌
吗丁啉,淋巴瘤
直肠活检,直肠黑色素瘤
硝酸异山梨酯,冠心病
胃镜上吻合口狭窄扩张术,吻合口狭窄
肝叶切除术,急性胆管炎
福松,2型糖尿病
奥沙利铂,胃癌术后
剖腹探查,直肠癌伴肝脏多发转移
肝癌切除+胆囊切除术,中至低分化肝细胞癌（梁索型）
右侧腋窝肿块切除术,（右腋窝）淋巴结内转移性鳞状细胞癌
THP,骨髓抑制
奥沙利铂,直肠腺癌
阿卡波糖,糖尿病周围神经病变
腹腔镜上两卵巢切除术+腹腔热灌注,印戒细胞癌及低分化腺癌
奥沙利铂,食管癌
肠镜上结肠直肠多发性息肉氩气刀治疗术,腰椎骨质增生
结肠息肉APC术,结肠多发息肉
腹腔镜上乙状结肠病损切除术,降结肠肿瘤
安维汀,直肠术后
腹腔镜上乙状结肠病损切除术,结肠息肉
胸腔镜下右肺上叶肿瘤切除术,右肺上叶腺癌
胃癌根治术（远端胃大切,粘液腺癌
拜阿司匹林,直肠CA术后
溴己新,胃恶性肿瘤
卵巢癌细胞减灭术,卵巢浆液性乳头状腺癌
子宫全切术,葡萄胎
腹腔镜上乙状结肠癌根治术,乙状结肠肿瘤
剖腹探查+乙状结肠肿瘤根治术+放射性粒子置入,乙状结肠腺癌
伊立替康,胃癌术后腹腔转移
疏血通,急性脑梗死
分段诊刮,腺癌
伊立替康,右肾多发囊肿
左侧乳腺癌保乳及腋窝淋巴结清扫术,左侧乳腺浸润性导管癌
右侧胸腔引流术,肺癌
剖宫产术,β-地中海贫血
华法林,右大隐静脉曲张
腹腔镜左半结肠切除术,结肠中分化腺癌
舒普深,左侧大脑半球多发急性梗塞灶
羟氯喹,遗传球形红细胞增多症
磷酸肌酸,冠心病
腹腔镜直肠癌根治术（DIXON术）,直肠癌
中人氟安,乙状结肠癌伴不完全梗阻
布洛芬,胃溃疡
肝癌切除术+胆囊切除术,中至低分化肝细胞肝癌
经腹子宫+两附件+盆腔淋巴结清扫+大网膜部分切除术,子宫平滑肌肉瘤
氟伐他汀钠缓释片,两肺上叶钙化灶
气管切开,两侧胸腔积液
右侧胸腔引流术,右侧胸腔积液
胰岛素,慢性萎缩性胃炎
胆囊造瘘术,慢性结石性胆囊炎急性发作
舒普深,肺炎
莫西沙星,肺部感染
（远端）胃癌根治术,印戒细胞癌（LAUREN，分型：弥漫型）
酪丝亮肽,肺转移瘤
清宫术,中央型前置胎盘
胰十二指肠切除术,壶腹部中分化腺癌，部分为粘液腺癌，，分期为：T3N1M0
XELODA,左肺中叶
舒普深,冠状动脉粥样硬化性心脏病
宫腔镜子宫纵隔电切术,子宫纵隔
表阿霉素,肝癌
剖腹探查,右卵巢多房性囊肿
直肠HARTMANN手术,直肠腺癌（中度分化），浸润溃疡型
神经节苷酯,两肺炎症伴纤维灶
全胃切除术（空肠J字代胃）,残胃癌
降压药物,高血压
直肠HARTMANN手术,直肠癌
希罗达,腺癌
气管切开,两肺炎症伴纤维灶
阿司匹林肠溶片,高血压病
子宫次全切除术,子宫肌瘤
DIXON术,中分化腺癌
结肠造口术,直肠癌
骶尾部肿物穿刺术,骨转移瘤
结肠镜电切手术,横结肠增生性腺瘤性息肉
内镜上直肠息肉切除术,糖尿病
单硝酸异山梨酯,慢阻肺
气管插管,急性脑梗死
丝裂霉素,肝癌
姑息性直肠癌切除术,直肠溃疡型中分化腺癌
右股腘动脉旁路术,右上肢足趾坏疽
左半结肠切除术,低分化腺癌（大部分胃粘液腺癌）
奥沙利铂,胃癌术后PT3N2M0
乙状结肠造瘘,乙状结肠癌
奥沙利铂,乙状结肠癌术后
紫杉醇,右乳印戒细胞癌
伏立康唑,肺炎
腹腔镜乙状结肠切除术,乙状结肠中-低分化腺癌
回肠造口还纳术,胃癌
雷替曲塞,结肠癌术后
腹腔镜上直肠部分切除术,肠隆起型管状腺癌II级
子宫全切术,糖尿病
低分子肝素钙,冠状动脉粥样硬化性心脏病
云南白药胶囊,肺癌及肺部感染
阿奇霉素,左肺炎症
结肠多发息肉镜上切除,慢性萎缩性胃炎
乙状结肠癌根治术,直肠低级别管状腺瘤
伯尔定,肝癌
腹腔镜上左半结肠切除术（扩大根治）,结肠肝曲癌
结肠癌根治术+放射性粒子置入术,乙状结肠溃疡型中分化管状乳头状腺癌
奥曲肽,十二指肠球部多发浅溃疡
右乳癌改良根治术+右锁骨下淋巴结活检术,右乳浸润性导管癌
阑尾切除术,急性阑尾炎
米乐松,骨髓抑制
阿托伐他汀钙,心包积液
希罗达,部分肉瘤样癌
内镜上直肠息肉切除术,大肠乳头状管状腺瘤
疏血通,晕厥原因待查
胆囊切除＋胆总管探查＋Ｔ管引流术,胆总管结石
顺铂,左肺转移
门冬胰岛素,2型糖尿病
诺和锐,糖尿病糖尿病酮症酸中毒
乙状结肠根治术,肺转移
肝转移瘤微波消融术,肝脏多发转移瘤
结肠多发息肉高频电切术,疣状胃炎
替普瑞酮,胃溃疡
氨溴索,（右肺穿刺）腺癌
复杂粘连松解、胆总管切开取石、胆道镜探查、T管引流术,肝内外胆管多发结石伴胆管扩张
结肠镜电切手术,横结肠增生性腺瘤性息肉 乙状结肠低级别管状腺瘤
奥曲肽,NET G3
子宫切除+两附件切除+DIXON术+大网膜切除术开腹恶性肿瘤特殊治疗术,两侧卵巢转移瘤
解剖性右半肝切除+胆囊切除术,混合性肝细胞和胆管细胞癌（中-低分化）
肝叶切除术,肝脓肿
右侧髂静脉球囊扩张成形术,髂静脉压迫综合征
胃必治,低分化腺癌
剖腹探查+直肠癌根治术（HARTMANN术）+肠粘连松解术,感染性休克
根治性全胃切除术（食道空肠ROUX-Y吻合、D2、R0）,贲门癌
腰硬联合麻醉上行TEM术,（直肠）腺癌（中度分化），隆起型
肝部分切除及胆囊切除术,HCC
二甲两胍缓释片,2型糖尿病
沐舒坦,晕厥原因待查
结肠癌根治术,结肠癌
安理申,耳石症
沐舒坦,肺气肿
蒲元和胃胶囊,淋巴瘤
开腹子宫内膜癌分期手术+大网膜切除术,两侧卵巢子宫内膜样腺癌
XELODA,右肺M
低分子肝素钙,高血压病（2级 很高危）
根治性全胃切除术,贲门小弯侧腺癌II-III级，LAUREN混合型
肝癌切除术+胆囊切除术,肝癌
眩晕片,血塞通
姑息性直肠癌切除术,直肠癌伴肝脏多发转移
“LEEP”术,CINIII级
氯吡格雷,脑梗死
剖腹探查+直肠癌根治术（HARTMANN术）+肠粘连松解术,直肠癌伴穿孔
腹腔镜辅助上根治性远端胃大部切除术,胃窦癌
氟伐他汀钠缓释片,两侧胸腔积液
血脂康,糖尿病
乙状结肠癌根治术,（乙状结肠）腺癌（中、低度分化）
胃炎颗粒,糜烂性胃炎
上肢皮肤肿瘤扩大切除术+右侧腹股沟前哨淋巴结活检术,恶性黑色素瘤转移
神经节苷酯,冠状动脉粥样硬化性心脏病 
替加氟,粘连性小肠梗阻
氟伐他汀钠缓释片,心包积液、两侧胸腔积液
右前臂动静脉内瘘吻合术,高血压心脏病
肠镜+活检,升结肠癌
全腹腔镜上根治性远端胃大部切除术+直肠癌根治术,直肠癌
清开灵,肺部感染
肝癌切除+胆囊切除术,中分化肝细胞性肝癌
心包穿刺,左肺中央型肺腺癌 IV期 纵膈、颈部淋巴结及脑转移
奥美拉唑,肺部感染
呋塞米片,肝性脑病
腹腔镜上右半结肠切除术,结肠隆起型黏液腺癌
食管癌根治术,食管鳞状细胞癌（低分化）
丹参,高血压3级极高危
舒普深,两肺炎症伴纤维灶
腹腔镜直肠癌根治术,直肠癌
地塞米松,胃癌术后多发脑转移
结肠多发息肉高频电切术,反流性食管炎（a级）
头孢唑肟,电解质紊乱
肝癌切除术,中分化肝细胞性肝癌
赫赛汀,"贲门癌（中分化腺癌）PT4AN3AM0,IIIC期"
卡络磺,急性下消化道出血
奥美拉唑,重度营养不良
安定,肺部感染
膜固斯达,十二指肠溃疡
S1,腹膜后LNM
左半结肠切除术,（左半结肠）结肠隆起型高中分化腺癌
胆总管切开取石+胆囊切除+肝上脓肿切开引流+腹腔粘连松解+T管引流术,胆囊结石
破伤风免疫球蛋白,外伤
冠状动脉支架植入术,房颤病
全子宫+右附件手术切除,转移性低分化腺癌
全麻上宫颈癌根治术（保留神经III型广泛子宫切除术+两侧附件切除术+盆腔淋巴结清扫术）,鳞状细胞癌转移
奥沙利铂,直肠癌术后
支架置入术,髂静脉压迫综合征
腹腔镜上左半结肠切除术（扩大根治）,大肠溃疡型粘液腺癌
诺和锐30,自发性胰腺炎
替吉奥,皮疹
“DIXON'S”术,粘液腺癌
氟尿嘧啶,结肠癌肝脏转移
内镜上黏膜切除术,结肠多发息肉内镜上息肉切除术
里葆多,右乳腺浸润性导管癌伴全身多发骨转移
胸腔穿刺,左肺中央型肺腺癌 IV期 纵膈、颈部淋巴结及脑转移
拜阿司匹林,左肺下叶病变
来适可,高血压
结肠息肉内镜上切除,慢性胃炎
罗格列酮,2型糖尿病
奥沙利铂,降结肠癌伴肝转移
奥硝唑,消化道穿孔
胰十二指肠切除术,胰头癌
康士德,前列腺癌
通心络胶囊,原发性高血压2级极高危组
椎间盘切除+植骨cage植入+钢板内固定术,颈椎管狭窄
腹腔镜上乙状结肠根治性切除术,乙状结肠癌
兰索拉唑,急性下消化道出血
经腹根治性远端胃大部切除、胃-空肠roux-en-y吻合、胆囊切除术,（胃）溃疡型低分化腺癌
疏血通,左肺下叶病变
硝酸异山梨酯片,冠心病
维康达,骨髓抑制
保列治,高血压病
诊刮术,内膜样腺癌
腹腔镜上广泛子宫切除,宫颈鳞癌
中人氟安,乙状结肠中分化腺癌
磷酸肌酸,心功能Ⅱ-Ⅲ级
多西他赛,肝左叶转移灶
姑息性胰十二指肠切除术,腺癌
右前臂动静脉内瘘吻合术,低蛋白血症
疏血通,高血压病（2级 很高危）
舒普深,胃CA术后
B超引导上经直肠前列腺穿刺活检,前列腺癌GLEANSON分级III级
降结肠根治术,（降结肠）中分化绒毛状管状腺癌，伴部分粘液腺癌及部分印戒细胞癌
拜新同,高血压病
亚叶酸钙,结肠癌术后两肺多发转移
分段诊刮,盆腔少量积液
开腹子宫内膜癌分期手术+大网膜切除术,子宫平滑肌瘤
右半结肠切除术,结肠溃疡型中高分化腺癌，部分粘液腺癌
左半结肠切除术、胃肠吻合术,结肠癌
胃癌根治术,中－低分化腺癌
外用药物,右股内侧蜂窝织炎
消渴丸降糖,2型糖尿病
奥美拉唑,胸、腹主动脉壁钙化
螺内酯,胸椎及腰椎骨质增生
补佳乐,中央型前置胎盘
腹腔镜辅助上探查+直肠癌根治术,肠
内镜上切除术,糜烂性胃炎
经尿道膀胱肿瘤电切术,浸润性高级别尿路下皮癌
同奥,结肠癌术后
希罗达,（右乳）分泌粘液癌（印戒细胞癌）
乙状结肠癌根治术,乙状结肠癌
康莱特,肺感染
腹腔镜辅助右半结肠根治性切除术、胃部分切除术,结肠脾曲癌
天麻素,颈椎病
胰岛素,呕血、排黑便
舒普深,消化道穿孔
洛索洛芬钠片,慢性胃炎
左半结肠切除术,溃疡型管状乳头状腺癌
右半结肠切除术,肠低分化腺癌（印戒细胞癌）
替加氟,左肝、右肝肝细胞性肝癌
下远端胃切除术,粘液腺癌
经右胸上段食管癌切除、食管胃主动脉弓上吻合、淋巴结廓清术,食管上段癌
舒普深,冠状动脉粥样硬化性心脏病 
行腹腔镜上远端胃大部切除术+放射性粒子植入,：胃印戒细胞
保列治,冠心病不稳定性心绞痛
头孢噻肟,支气管肺炎
左半结肠切除术,回盲部中分化腺癌
齐沙,肝肾功能损害
胆囊切除+左肝后叶癌切除术,左肝左叶原发性肝癌
剖腹探查术,胃肠间质肿瘤
雷米普利,高血压
胃癌手术,低分化腺癌
阿奇霉素,支气管肺炎
腹腔镜上两卵巢切除术+腹腔热灌注,腹膜后LNM
山莨菪碱,十二指肠球部霜斑样溃疡
奥沙利铂,直肠中分化腺癌
亚叶酸钙,左肝、右肝肝细胞性肝癌
异舒吉,室早
右前臂动静脉内瘘成形术,慢性肾脏病5期
胃癌根治术，毕II式远端胃,左肾小结石
联苯两脂,胆管炎
TACE,肝内胆管细胞癌
胰十二指肠切除术,胆管癌
番泻叶,直肠浸润性中分化腺癌术后
剖腹探查+左半结肠切除+肠粘连松解术,盲肠癌（，癌症分期为：T3N3M1）
右前臂动静脉内瘘成形术及左颈内静脉置管术,肾性贫血
经腹广泛子宫+两附件切除+盆腔淋巴清扫术,宫颈低分化鳞状细胞癌，内生浸润型
雷尼替丁,低分化腺癌
PTX,腹腔播散转移
根治性远端胃大部切除术,胃癌
疏血通,两肺炎症伴纤维灶
胰十二指肠切除术,十二指肠乳头中分化腺癌
经腹食管胃交界腺癌根治术,（食管胃交界腺癌化疗后）食管及胃交界部低分化腺癌
呋塞米,两上肺感染
胃癌D2根治术,低分化腺癌
博安霉素,左梨状窝鳞癌
溴己新,胸、腹主动脉壁钙化
直肠癌低位前切除术,腹膜炎
根治术全胃切除术,胃癌
紫杉醇,胃癌
复杂粘连松解、胆总管切开取石、胆道镜探查、T管引流术,慢性肝病
头孢呋辛,糖尿病
头孢唑肟,慢性尿潴留
FDG,胃癌
小肠癌根治术,小肠癌
直肠肿物切除术,直肠梭形细胞肿瘤
胃癌根治术,胃体中下部溃疡
腹会阴直肠癌根治术（MILES手术）,黏液腺癌
乳酸右氧氟沙星,良性前列腺增生
II型改良根治性子宫切除+两附件切除,宫颈中至低分化鳞状细胞癌
藿安正气丸,胃体、胃窦多发溃疡
胃癌根治术,低分化腺癌
泼尼松,过敏性紫癜
安博维,高血压
碳酸钙,高血压病
肝门部胆管癌切除术,高-中分化腺癌
贲门癌根治术,贲门癌
右半结肠切除术术,结肠中分化腺癌
单硝酸异山梨酯缓释片,心包积液
顺铂,骨髓抑制
福松,高血压病
中人氟安,两侧卵巢转移瘤
复杂肝癌切除（肝中叶切除）+胆总管探查+T管引流术,肝癌
雷贝拉唑,下腹部不适
替吉奥 ,腹膜后LNM
TACE,慢性腺性胆囊炎
希罗达,肝转移
奥沙利铂,乙状结肠低分化腺癌
舒普深,心房颤动
坎地沙坦酯片,高血压性心脏病
